,osm_id,infra_type,geometry,lanes,bridge,lit,length,road_type,length_rp10,val_rp10,length_rp20,val_rp20,length_rp50,val_rp50,length_rp100,val_rp100,length_rp200,val_rp200,length_rp500,val_rp500,NUTS-3,NUTS-2,NUTS-1,NUTS-0,dam_C1_rp10,dam_C1_rp20,dam_C1_rp50,dam_C1_rp100,dam_C1_rp200,dam_C1_rp500,dam_C2_rp10,dam_C2_rp20,dam_C2_rp50,dam_C2_rp100,dam_C2_rp200,dam_C2_rp500,dam_C3_rp10,dam_C3_rp20,dam_C3_rp50,dam_C3_rp100,dam_C3_rp200,dam_C3_rp500,dam_C4_rp10,dam_C4_rp20,dam_C4_rp50,dam_C4_rp100,dam_C4_rp200,dam_C4_rp500,dam_C5_rp10,dam_C5_rp20,dam_C5_rp50,dam_C5_rp100,dam_C5_rp200,dam_C5_rp500,dam_C6_rp10,dam_C6_rp20,dam_C6_rp50,dam_C6_rp100,dam_C6_rp200,dam_C6_rp500,dam_HZ_rp10,dam_HZ_rp20,dam_HZ_rp50,dam_HZ_rp100,dam_HZ_rp200,dam_HZ_rp500
581,370202388,services,"LINESTRING (19.6709035 41.6380747, 19.6707766 41.6379848, 19.6699333 41.6380416, 19.6697455 41.6364892, 19.6707658 41.6363894, 19.6709035 41.6380747)",1.0,,,0.5326724737283932,none,0.5314785869938877,0,0.5314785869938877,0,0.5314785869938877,0,0.11370676798819579,7,0.31431372560845305,34,0.31431661291675755,108,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,0.0,0.0,0.0
582,370202389,motorway_link,"LINESTRING (19.6774308 41.6627535, 19.675757 41.6622626, 19.6753132 41.6622087, 19.6747337 41.6622604, 19.6743014 41.6623977, 19.6739279 41.6626232, 19.673689 41.6628594, 19.6734078 41.6633523)",2.0,,,0.4078888157739785,motorway,0.26133578080451275,13,0.26133578080451275,20,0.26133578080451275,24,0.26133578080451275,22,0.26133578080451275,30,0.26133578080451275,33,AL013,AL01,AL0,AL,"(1189.08, 3864.5, 6539.93, 9215.35, 11890.78)","(1829.35, 5945.39, 10061.43, 14177.47, 18293.5)","(2195.22, 7134.47, 12073.71, 17012.96, 21952.21)","(2012.29, 6539.93, 11067.57, 15595.21, 20122.86)","(2744.03, 8918.08, 15092.14, 21266.2, 27440.26)","(3018.43, 9809.89, 16601.36, 23392.82, 30184.28)","(2378.16, 7729.01, 13079.86, 18430.71, 23781.56)","(3658.7, 11890.78, 20122.86, 28354.93, 36587.01)","(4390.44, 14268.93, 24147.43, 34025.92, 43904.41)","(4024.57, 13079.86, 22135.14, 31190.43, 40245.71)","(5488.05, 17836.17, 30184.28, 42532.4, 54880.51)","(6036.86, 19619.78, 33202.71, 46785.64, 60368.57)","(237.82, 772.9, 1307.99, 1843.07, 2378.16)","(365.87, 1189.08, 2012.29, 2835.49, 3658.7)","(439.04, 1426.89, 2414.74, 3402.59, 4390.44)","(402.46, 1307.99, 2213.51, 3119.04, 4024.57)","(548.81, 1783.62, 3018.43, 4253.24, 5488.05)","(603.69, 1961.98, 3320.27, 4678.56, 6036.86)","(1783.62, 5796.75, 9809.89, 13823.03, 17836.17)","(2744.03, 8918.08, 15092.14, 21266.2, 27440.26)","(3292.83, 10701.7, 18110.57, 25519.44, 32928.31)","(3018.43, 9809.89, 16601.36, 23392.82, 30184.28)","(4116.04, 13377.13, 22638.21, 31899.3, 41160.39)","(4527.64, 14714.84, 24902.03, 35089.23, 45276.42)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",22866.88,22866.88,22866.88,22866.88,22866.88,22866.88
583,370202390,service,"LINESTRING (19.670738 41.6378294, 19.6699505 41.6378183, 19.6698547 41.6367292, 19.6705632 41.6366887)",1.0,,,0.2492913346196784,other,0.24605411809904643,0,0.24605411809904643,0,0.24605411809904643,0,0.08553189619360571,7,0.24474730618783788,34,0.24474760452538294,108,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(17.96, 26.94, 35.92, 44.9, 53.89)","(249.64, 374.46, 499.28, 624.11, 748.93)","(631.45, 947.17, 1262.9, 1578.62, 1894.35)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(143.69, 215.54, 287.39, 359.23, 431.08)","(1997.14, 2995.71, 3994.28, 4992.85, 5991.41)","(5051.59, 7577.39, 10103.18, 12628.98, 15154.77)",4613.51,4613.51,4613.51,1603.72,4589.01,8091.36
584,370202391,service,"LINESTRING (19.6705566 41.637267, 19.6705436 41.6370178)",1.0,,,0.027698893937465382,other,0.027698893937465382,0,0.027698893937465382,0,0.027698893937465382,0,0.027698893937465382,0,0.027698893937465382,34,0.027698893937465382,108,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(28.25, 42.38, 56.51, 70.63, 84.76)","(71.46, 107.19, 142.93, 178.66, 214.39)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(226.02, 339.03, 452.05, 565.06, 678.07)","(571.71, 857.56, 1143.41, 1429.26, 1715.12)",519.35,519.35,519.35,519.35,519.35,915.73
585,370202392,motorway_link,"LINESTRING (19.6723564 41.6415884, 19.6723406 41.6414696)",2.0,,,0.013260180002764788,motorway,0.013260180002764788,0,0.013260180002764788,0,0.013260180002764788,0,0.013260180002764788,11,0.013260180002764788,14,0.013260180002764788,20,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(51.05, 165.92, 280.78, 395.65, 510.52)","(64.97, 211.17, 357.36, 503.56, 649.75)","(92.82, 301.67, 510.52, 719.36, 928.21)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(102.1, 331.84, 561.57, 791.3, 1021.03)","(129.95, 422.34, 714.72, 1007.11, 1299.5)","(185.64, 603.34, 1021.03, 1438.73, 1856.43)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(10.21, 33.18, 56.16, 79.13, 102.1)","(12.99, 42.23, 71.47, 100.71, 129.95)","(18.56, 60.33, 102.1, 143.87, 185.64)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(76.58, 248.88, 421.18, 593.48, 765.78)","(97.46, 316.75, 536.04, 755.33, 974.62)","(139.23, 452.5, 765.78, 1079.05, 1392.32)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",1160.27,1160.27,1160.27,1160.27,1160.27,1160.27
586,370202393,service,"LINESTRING (19.6725229 41.6415961, 19.6725242 41.641666)",1.0,yes,,0.007764291912648621,other,0.007764291912648621,0,0.007764291912648621,0,0.007764291912648621,0,0.007764291912648621,11,0.007764291912648621,14,0.007764291912648621,20,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(2.56, 3.84, 5.12, 6.41, 7.69)","(3.26, 4.89, 6.52, 8.15, 9.78)","(4.66, 6.99, 9.32, 11.65, 13.98)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(20.5, 30.75, 41.0, 51.24, 61.49)","(26.09, 39.13, 52.18, 65.22, 78.26)","(37.27, 55.9, 74.54, 93.17, 111.81)",145.58,145.58,145.58,145.58,145.58,145.58
587,370202394,motorway_link,"LINESTRING (19.6703133 41.6418062, 19.6702988 41.6417094)",2.0,yes,,0.010818878325090577,motorway,0.010818878325090577,0,0.010818878325090577,0,0.010818878325090577,0,0.010818878325090577,9,0.010818878325090577,10,0.010818878325090577,19,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(34.08, 110.76, 187.44, 264.12, 340.79)","(37.87, 123.06, 208.26, 293.46, 378.66)","(71.95, 233.82, 395.7, 557.58, 719.46)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(68.16, 221.52, 374.87, 528.23, 681.59)","(75.73, 246.13, 416.53, 586.92, 757.32)","(143.89, 467.65, 791.4, 1115.16, 1438.91)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(6.82, 22.15, 37.49, 52.82, 68.16)","(7.57, 24.61, 41.65, 58.69, 75.73)","(14.39, 46.76, 79.14, 111.52, 143.89)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(51.12, 166.14, 281.16, 396.17, 511.19)","(56.8, 184.6, 312.4, 440.19, 567.99)","(107.92, 350.73, 593.55, 836.37, 1079.18)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",946.65,946.65,946.65,946.65,946.65,946.65
588,370202395,motorway_link,"LINESTRING (19.6723666 41.6417215, 19.6723564 41.6415884)",2.0,yes,,0.014807333863096994,motorway,0.014807333863096994,0,0.014807333863096994,0,0.014807333863096994,0,0.014807333863096994,11,0.014807333863096994,14,0.014807333863096994,20,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(57.01, 185.28, 313.55, 441.81, 570.08)","(72.56, 235.81, 399.06, 562.31, 725.56)","(103.65, 336.87, 570.08, 803.3, 1036.51)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(114.02, 370.55, 627.09, 883.63, 1140.16)","(145.11, 471.61, 798.12, 1124.62, 1451.12)","(207.3, 673.73, 1140.16, 1606.6, 2073.03)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(11.4, 37.06, 62.71, 88.36, 114.02)","(14.51, 47.16, 79.81, 112.46, 145.11)","(20.73, 67.37, 114.02, 160.66, 207.3)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(85.51, 277.92, 470.32, 662.72, 855.12)","(108.83, 353.71, 598.59, 843.46, 1088.34)","(155.48, 505.3, 855.12, 1204.95, 1554.77)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",1295.64,1295.64,1295.64,1295.64,1295.64,1295.64
589,370202396,motorway_link,"LINESTRING (19.6702988 41.6417094, 19.6702706 41.6416056)",2.0,,,0.011765648045657398,motorway,0.011765648045657398,0,0.011765648045657398,0,0.011765648045657398,0,0.011765648045657398,9,0.011765648045657398,10,0.011765648045657398,19,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(37.06, 120.45, 203.84, 287.23, 370.62)","(41.18, 133.83, 226.49, 319.14, 411.8)","(78.24, 254.29, 430.33, 606.37, 782.42)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(74.12, 240.9, 407.68, 574.46, 741.24)","(82.36, 267.67, 452.98, 638.29, 823.6)","(156.48, 508.57, 860.66, 1212.74, 1564.83)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(7.41, 24.09, 40.77, 57.45, 74.12)","(8.24, 26.77, 45.3, 63.83, 82.36)","(15.65, 50.86, 86.07, 121.27, 156.48)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(55.59, 180.68, 305.76, 430.84, 555.93)","(61.77, 200.75, 339.73, 478.71, 617.7)","(117.36, 381.43, 645.49, 909.56, 1173.62)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",1029.49,1029.49,1029.49,1029.49,1029.49,1029.49
590,370202397,service,"LINESTRING (19.6709786 41.6379898, 19.6706076 41.6377197, 19.6705566 41.637267)",1.0,,,0.09398405291922664,other,0.09353384211872162,0,0.09353384211872162,0,0.09353384211872162,0,0.03014073946436946,7,0.06323906035885965,34,0.06323979976170808,108,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(6.33, 9.49, 12.66, 15.82, 18.99)","(64.5, 96.76, 129.01, 161.26, 193.51)","(163.16, 244.74, 326.32, 407.9, 489.48)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(50.64, 75.95, 101.27, 126.59, 151.91)","(516.03, 774.05, 1032.06, 1290.08, 1548.09)","(1305.27, 1957.9, 2610.54, 3263.17, 3915.81)",1753.76,1753.76,1753.76,565.14,1185.73,2090.71
591,370202398,service,"LINESTRING (19.6705436 41.6370178, 19.6705462 41.6367136, 19.6708578 41.6364518)",1.0,,,0.07324494225709159,other,0.07276832308672423,0,0.07276832308672423,0,0.07276832308672423,0,0.07276832308672423,0,0.04298964584544767,34,0.04299078160880143,108,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(43.85, 65.77, 87.7, 109.62, 131.55)","(110.92, 166.37, 221.83, 277.29, 332.75)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(350.8, 526.19, 701.59, 876.99, 1052.39)","(887.33, 1330.99, 1774.66, 2218.32, 2661.99)",1364.41,1364.41,1364.41,1364.41,806.06,1421.28
592,370202399,service,"LINESTRING (19.67248 41.641379, 19.6725114 41.6410782, 19.6723269 41.6410371)",1.0,,,0.05109709037062937,other,0.049546066003137226,0,0.049546066003137226,0,0.035083918813725024,54,0.04954601420372458,45,0.04954601420372458,49,0.04954601420372458,54,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(55.43, 83.15, 110.87, 138.58, 166.3)","(66.89, 100.33, 133.77, 167.22, 200.66)","(72.83, 109.25, 145.67, 182.08, 218.5)","(78.28, 117.42, 156.57, 195.71, 234.85)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(443.46, 665.19, 886.92, 1108.65, 1330.38)","(535.1, 802.65, 1070.19, 1337.74, 1605.29)","(582.66, 873.99, 1165.32, 1456.65, 1747.98)","(626.26, 939.39, 1252.52, 1565.65, 1878.78)",928.99,928.99,693.61,928.99,928.99,979.52
593,387148216,service,"LINESTRING (19.6507664 41.7751797, 19.6506805 41.7759073, 19.652433 41.7757906)",1.0,,,0.22774186781080827,other,0.22740851075120944,0,0.22740851075120944,0,0.15003980306668863,19,0.15003980306668863,22,0.15003980306668863,36,0.15003980306668863,45,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(85.52, 128.28, 171.05, 213.81, 256.57)","(99.03, 148.54, 198.05, 247.57, 297.08)","(162.04, 243.06, 324.09, 405.11, 486.13)","(202.55, 303.83, 405.11, 506.38, 607.66)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(684.18, 1026.27, 1368.36, 1710.45, 2052.54)","(792.21, 1188.32, 1584.42, 1980.53, 2376.63)","(1296.34, 1944.52, 2592.69, 3240.86, 3889.03)","(1620.43, 2430.64, 3240.86, 4051.07, 4861.29)",4263.91,4263.91,2813.25,2813.25,2813.25,2813.25
594,387148511,service,"LINESTRING (19.6506805 41.7759073, 19.6504006 41.7759722, 19.6503564 41.7763664, 19.6504534 41.7764536)",1.0,,,0.080902472620038,other,0.08090247149081121,0,0.08090247149081121,0,0.06864306458505323,19,0.06864306458505323,22,0.06864306458505323,36,0.06864306458505323,45,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(39.13, 58.69, 78.25, 97.82, 117.38)","(45.3, 67.96, 90.61, 113.26, 135.91)","(74.13, 111.2, 148.27, 185.34, 222.4)","(92.67, 139.0, 185.34, 231.67, 278.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(313.01, 469.52, 626.02, 782.53, 939.04)","(362.44, 543.65, 724.87, 906.09, 1087.31)","(593.08, 889.61, 1186.15, 1482.69, 1779.23)","(741.35, 1112.02, 1482.69, 1853.36, 2224.04)",1516.92,1516.92,1287.06,1287.06,1287.06,1287.06
